,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
0,1960504535375393102,Thu Aug 28 13:45:38 +0000 2025,0,@txtdrimedia PERCAYA...???? OHOOIII... DIMEDIA NGOMONG GITU ASLINYA TETAP JALAN. BUBARKAN DPR UNTUK SELAMATKAN UANG RAKYAT,1961062620901118413,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1961062620901118413,1897985755676655618,
1,1961020949446132062,Thu Aug 28 13:45:10 +0000 2025,0,@tempodotco DPR = Perwakilan PARTAI Mereka hanya mewakili kepentingan Partai dgn Kamuflase Kepentingan rakyat. Mereka tdk punya empati ke rakyat. DPR hanyalah kumpulan orang2 Partai yg saling bahu membahu atau bahkan saling sikut utk kepentingan Partai. Bubarkan DPR rakyat tdk butuh !!,1961062504550809912,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961062504550809912,1668862741212442624,
2,1961061955881390320,Thu Aug 28 13:42:59 +0000 2025,0,slot gacor hari ini Rabu apel pagi !!! BEM SI apel pagi di hari senin desak bubarkan dpr rakyat demo untuk mendapatkan keadilan yang seadil adilnya dan mengulang tragedi 98 langsung saja cobain situs gacor yang adil slot gacor : https://t.co/gw5NgRPu1v https://t.co/BH5hl5lYoF,1961061955881390320,https://pbs.twimg.com/tweet_video_thumb/GzcWi_Za0AArn1c.jpg,,in,,0,0,0,https://x.com/undefined/status/1961061955881390320,265380354,
3,1961059548997021781,Thu Aug 28 13:33:25 +0000 2025,0,TETAP BERKELOMPOK usahakan pengawas disekitar tetap ada ati ati waspada ada yg paksa ambil paksa juga ambil dia.. Makanya berkelompok..masa banyak.. Trus desak Cabut cipta karya bubarkan DPR..SAHkan perampasan aset https://t.co/LISzIUBHfJ,1961059548997021781,,,in,,0,0,0,https://x.com/undefined/status/1961059548997021781,1539290283757940736,
4,1960902612779458595,Thu Aug 28 13:31:42 +0000 2025,0,@MasBRO_back BUBARKAN @DPR_RI paling tolol sedunia,1961059117042118879,,MasBRO_back,in,,0,0,0,https://x.com/undefined/status/1961059117042118879,460258217,
5,1961058657405190173,Thu Aug 28 13:29:53 +0000 2025,0,Bubarkan DPR https://t.co/7BC0wIE4Cn,1961058657405190173,,,in,,0,0,0,https://x.com/undefined/status/1961058657405190173,1746069065796616192,
6,1959943399093518517,Thu Aug 28 13:28:45 +0000 2025,0,@murayyan_ @neohistoria_id Nah ini makin terlihat jelas pemikiran-pemikiran bagus untuk ke arah perbaikan. Semoga narasi-narasi konkret seperti ini yang dibawa oleh para pendemo sehingga tuntutannya jelas dan ada roadmap jelas utk perbaikan. Kalau cuma slogan singkat bubarkan DPR semua jg bisa bilang.,1961058373404942697,,murayyan_,in,,0,0,0,https://x.com/undefined/status/1961058373404942697,11564082,
7,1960945447008186824,Thu Aug 28 13:28:37 +0000 2025,0,@tempodotco Bubarkan DPR..penjarakan semua yg ada di dalamnya..buang ke laut kidul,1961058340899098672,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961058340899098672,1728787550993829888,
8,1961049358276665684,Thu Aug 28 13:17:28 +0000 2025,0,@alisyarief Iya bang Prabowo mlm ini hrs buat statement bubarkan DPR saat ini polisi mulai mundur Uda mulai dekati gedung rakyat .,1961055532447662483,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1961055532447662483,1736274642153918464,
9,1961054841955877291,Thu Aug 28 13:14:43 +0000 2025,0,Demo Nasional 28 Agustus 2025: Tuntutan HOSTUM Stop PHK hingga Bubarkan DPR Baca selengkapnya https://t.co/f3kBgIU04j https://t.co/QBxNqnw0p8,1961054841955877291,https://pbs.twimg.com/media/GzcQ9ddbIAAJizr.jpg,,in,,0,0,0,https://x.com/undefined/status/1961054841955877291,1934584045956218880,
10,1960713427875454998,Thu Aug 28 13:13:59 +0000 2025,0,@Singojoyo19 @KompasTV Bubarkan DPR.,1961054657570378234,,Singojoyo19,in,,0,0,0,https://x.com/undefined/status/1961054657570378234,1677275229637480448,
11,1961054033742795143,Thu Aug 28 13:11:30 +0000 2025,0,Akhirnya ada yang membahas ini. Memang seruan bubarkan DPR timbul karena kegeraman publik. Tapi dari segi apapun membubarkan DPR sangat sangat beresiko (jika tidak mau dianggap mustahil),1961054033742795143,,,in,,0,1,0,https://x.com/undefined/status/1961054033742795143,1416690434294775811,
12,1961053806646690123,Thu Aug 28 13:10:36 +0000 2025,2,Buruh Selesai Aliansi Mahasiswa Melanjutkan Demo Bubarkan DPR RI. #mahasiswa #demo #dprri #info #berita https://t.co/PWC1tQUeRm,1961053806646690123,https://pbs.twimg.com/ext_tw_video_thumb/1961053703932407808/pu/img/nzG5RjtIooVYgDFd.jpg,,in,,0,0,0,https://x.com/undefined/status/1961053806646690123,1584459166311018497,
13,1961053021988606117,Thu Aug 28 13:07:29 +0000 2025,0,Narasi Bubarkan DPR adalah bentuk kemarahan rakyat supaya yg katanya wakil rakyat itu becus kerja bukan dlm artian yg sebenarnya. Meanwhile... Jabatan Presiden dan DPR itu SETARA. Jangan berharap Prabowo membubarkan DPR karena DPR adalah alat LEGITIMASI-nya.,1961053021988606117,,,in,,0,0,0,https://x.com/undefined/status/1961053021988606117,98294040,
14,1961052762793181370,Thu Aug 28 13:06:27 +0000 2025,0,Bubarkan saja gitu aja kok repot @DPR_RI,1961052762793181370,,,in,,0,0,0,https://x.com/undefined/status/1961052762793181370,1057554317681426433,
15,1961052759630991864,Thu Aug 28 13:06:27 +0000 2025,1,Demo bubarkan DPR harus terus di lakukan Saya dari Maluku Utara siap menunggu ekspor bubarkan DPRD Maluku Utara,1961052759630991864,,,in,,0,0,0,https://x.com/undefined/status/1961052759630991864,1490276375059910659,
16,1961052585777095008,Thu Aug 28 13:05:45 +0000 2025,1,Bubarkan Demo di DPR Aparat dan Massa juga Bentrok di Pintu GBK https://t.co/9IlIHV6swi,1961052585777095008,,,in,,0,0,1,https://x.com/undefined/status/1961052585777095008,745849790332805121,
17,1961052313109528593,Thu Aug 28 13:04:40 +0000 2025,0,Kan kata gua juga apa ... Indonesia kayanya bakal kiamat duluan. Papi J udah turun duluan (second coming) di sini buat doain bubarkan DPR‍↕️ https://t.co/2Vusg6LqPq,1961052313109528593,https://pbs.twimg.com/media/GzcOronbAAAXddt.jpg,,in,,0,0,0,https://x.com/undefined/status/1961052313109528593,1023236899459088384,
18,1961049455232487772,Thu Aug 28 12:53:19 +0000 2025,0,Alih alih cuman bubarkan dpr paksa buat pemilu ulang dalam waktu sesingkat singkatnya dan adili semua orang termasuk wamen stafsus dan kabag kabag itu,1961049455232487772,,,in,,0,0,0,https://x.com/undefined/status/1961049455232487772,309479273,
19,1960788153092157692,Thu Aug 28 12:52:59 +0000 2025,1,@KiEdySularno Hayooo cerdas dan mulai tolak semua DPR dgn ktuanya dr parte korup asuuu mereka semua bubarkan mereka di gaji dan JD karyawan kita malah kita diperas asuuu,1961049370339713332,,KiEdySularno,in,,0,0,0,https://x.com/undefined/status/1961049370339713332,2574046178,
20,1960860889680327050,Thu Aug 28 12:49:01 +0000 2025,0,@txtdrimedia BUBARKAN DPR https://t.co/4ih768sIvr,1961048372321911032,https://pbs.twimg.com/media/GzcLGjgacAAPC3b.jpg,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1961048372321911032,1533306685493653504,
21,1961048082797502831,Thu Aug 28 12:47:52 +0000 2025,0,Polisi Bubarkan Masa di Depan DPR Bentrok Terjadi hingga Pejompongan https://t.co/BDoe5d6cdO,1961048082797502831,,,in,,0,0,0,https://x.com/undefined/status/1961048082797502831,745849790332805121,
22,1961047827846754525,Thu Aug 28 12:46:51 +0000 2025,0,RAKYAT hatus turun bergerak bersama buruh mahasiswa pelajar BUBARKAN DPR. CABUT OMNIBUS LAW. Teruskan hingga PRESIDEN RI buat dekrit. SETUJU.https://t.co/9aQ3bKMj7N,1961047827846754525,,,in,,0,0,0,https://x.com/undefined/status/1961047827846754525,1539290283757940736,
23,1961045993174036826,Thu Aug 28 12:45:16 +0000 2025,2,yuto saw one intl news pass on his tl about tunjangan dpr and that's his 13th reason #methinks guys kita harus segera bubarkan dpr,1961047432101572684,,tanakamaitoz,in,,0,0,0,https://x.com/undefined/status/1961047432101572684,1218851371463499778,
24,1961035279898497261,Thu Aug 28 12:44:39 +0000 2025,0,@milyngi BUBARKAN DPR!!!!,1961047276249616402,,milyngi,in,,0,1,0,https://x.com/undefined/status/1961047276249616402,1876546098648772608,
25,1961046945344160239,Thu Aug 28 12:43:20 +0000 2025,0,MAJU Bang..Romy Rafael itu HABISI DPR bagaimana pak prabowo masih DIAM tidak lihat ini semua presiden RI plangaplongo saja. Buat dekrit presiden bubarkan DPR cabut omnibuslaw mereka buruk kinerjanya. Sengaja chaos https://t.co/jdvuRdB8Wn,1961046945344160239,,,in,,0,0,0,https://x.com/undefined/status/1961046945344160239,1539290283757940736,
26,1960713427875454998,Thu Aug 28 12:30:18 +0000 2025,0,@KompasTV Enak ae ditanggung negara.. Udah gaji besar pajak gak bayar Giliran rakyat gaji kecil dikejar pajak ampe habis Bubarkan dpr,1961043664299507802,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1961043664299507802,1212327676389642245,
27,1960327080476082550,Thu Aug 28 12:29:59 +0000 2025,0,@tham878 Kaga malu bajingan ini yah omon2nya yah die di bayar gaji nya dr pajak rakyat die di fasilitasi dr pajak rakyat gj die Ampe 100jt trus rakyat UMR nya 4 gila bajingan asuu DPR ini TDK ada product mrk bt rakyat tp makan &amp; hidup dr uang rakyat bajingan DPR mesti di bubarkan,1961043583429231059,,tham878,in,,0,0,0,https://x.com/undefined/status/1961043583429231059,2574046178,
28,1960945992770912646,Thu Aug 28 12:28:36 +0000 2025,0,@abu_waras @DPR_RI Semua layak dipecat! Baiknya bubarkan!,1961043235641467234,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1961043235641467234,1696064894544879616,
29,1960667793407533425,Thu Aug 28 12:27:26 +0000 2025,0,@PutriKayan16645 Bubarkan parpol !! Otomatis bubar itu dpr/dprd. Mereka hanya beban negara n musuh rakyat 🇮🇩. Simple kok jgn dibuat rumit.,1961042941511962963,,PutriKayan16645,in,,0,0,0,https://x.com/undefined/status/1961042941511962963,1860347435782144000,
30,1960921817314701639,Thu Aug 28 12:20:55 +0000 2025,0,@txtdrimedia BUBARKAN DPR https://t.co/YAVlyBkAuY,1961041300582723947,https://pbs.twimg.com/media/GzcEq5GaIAAja0Q.jpg,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1961041300582723947,1533306685493653504,
31,1961040910227292614,Thu Aug 28 12:19:22 +0000 2025,0,Bubarkan dpr sekarang. Pemilu berijut jumlah anggota dpr turunkan separoh. Naikkan gaji dpr 10x lipat. Tidak ada tunjangan lain. Asuransi kesehatan hanya smp 10 tahun setelah selesai. Semua parpol diaudit. Lalu operasional parpo ditanggung apbn. Caleg dilarang kampanye.,1961040910227292614,,,in,,0,0,0,https://x.com/undefined/status/1961040910227292614,2164263248,
32,1960654584126554619,Thu Aug 28 12:16:25 +0000 2025,2,@Luke_Paath DPR bajingan yg meloloskan pemerintah korup SPT ini makanya jgn pernah pilih parte korup yg barter politik dgn pemerintah demi membebaskan kriminal korup lantas diangkat JD penjabat parte bubarkan DPR kuli yg dibayar rakyat tp hsl product mrka UU pro pemerintah &amp; pengusaha ,1961040168049127807,,Luke_Paath,in,,0,0,0,https://x.com/undefined/status/1961040168049127807,2574046178,
33,1960995774013362337,Thu Aug 28 12:10:10 +0000 2025,0,@democrazymedia Mak Pantas lah Tuntutan Rakyat untuk Bubarkan DPR karena Memang Para Anggotanya udah Ga Punya Moral &amp; Akhlak. ToloL juga nih Orang.,1961038595327668305,,vitohakeem,in,,0,0,0,https://x.com/undefined/status/1961038595327668305,1942043341027422208,
34,1961035993643192637,Thu Aug 28 11:59:49 +0000 2025,0,Nambah lagi alasan saya kenapa setuju DPR di bubarkan,1961035993643192637,,,in,,0,0,0,https://x.com/undefined/status/1961035993643192637,1227480473460510720,
35,1961032249639673877,Thu Aug 28 11:44:57 +0000 2025,0,GOBLOKK ANJG WKTUNYA PRABOWO BUBARKAN DPR (klo bneran pgn berguna),1961032249639673877,,,in,,0,0,0,https://x.com/undefined/status/1961032249639673877,1745615148839235584,
36,1961031526075842836,Thu Aug 28 11:42:04 +0000 2025,0,DPR HARUS CEPAT BERTINDAK UNTUK MELAKUKAN DAN SETUJUI PARA DEMO SUARA RAKYAT BERSATU MENUNTUT HAK-HAK RAKYAT BILA DIABAIKAN MAKA RAJA YUNAN NKRI🇲🇨 AKAN KIRIM LEBIH BANYAK MASA UNTUK BUBARKAN DPR DAN MPR PERCUMA ADA DPR-MPR GAJI BUTA Sumber: detikNews https://t.co/adxHP9rnEM,1961031526075842836,,,in,,0,0,0,https://x.com/undefined/status/1961031526075842836,1027203563615793152,
37,1960945992770912646,Thu Aug 28 11:41:55 +0000 2025,0,@abu_waras @DPR_RI Semua harus dipecat bila perlu bubarkan @DPR_RI dan menteri beserta wamen juga dibubarkan.,1961031487316505021,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1961031487316505021,1638023868244975616,
38,1961030835898909118,Thu Aug 28 11:39:20 +0000 2025,1,Ada Aksi Saling Serang Polisi Masih Berupaya Bubarkan Massa di Sekitar Gedung DPR https://t.co/1fsZHJNazi,1961030835898909118,,,in,,0,0,2,https://x.com/undefined/status/1961030835898909118,71436318,
39,1961030660975649134,Thu Aug 28 11:38:38 +0000 2025,0,DPR HARUS CEPAT BERTINDAK UNTUK MELAKUKAN DAN SETUJUI PARA DEMO SUARA RAKYAT BERSATU MENUNTUT HAK-HAK RAKYAT BILA DIABAIKAN MAKA RAJA YUNAN NKRI🇲🇨 AKAN KIRIM LEBIH BANYAK MASA UNTUK BUBARKAN DPR DAN MPR PERCUMA ADA DPR-MPR GAJI BUTA Sumber: CNBC Indonesia https://t.co/jDQ6u9mkzp,1961030660975649134,,,in,,0,0,0,https://x.com/undefined/status/1961030660975649134,1027203563615793152,
40,1961029577146274204,Thu Aug 28 11:34:20 +0000 2025,18,JIKA DPR BUDEG... BUBARKAN SAJA DPR SONTOLOYO....‼️ #RektorUGMPenjualIjazah #RektorUGMPenjualIjazah 🆘🆗,1961029577146274204,,,in,,0,0,11,https://x.com/undefined/status/1961029577146274204,1630749805734678529,
41,1961029510121619935,Thu Aug 28 11:34:04 +0000 2025,0,PAKAH MASA BURUH UDAH DAPAT KAN TUNTUTAN NYA ??? DAN APAKAH KONDINATOR BURUH IQBAL ADA APA-APA ??? SEHINGGA BUBARKAN MASA BURUH??? Sumber: detikNews https://t.co/TJGjIy9Iqa,1961029510121619935,,,in,,0,0,2,https://x.com/undefined/status/1961029510121619935,1027203563615793152,
42,1960516268743909802,Thu Aug 28 11:29:28 +0000 2025,0,@KangManto123 Orang ini koruptor....! Utk bubarkan DPR sangat mudah....lg sidang kasih mercon yg besar ,1961028352371728408,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1961028352371728408,1287007373991612416,
43,1960758987345027159,Thu Aug 28 11:24:07 +0000 2025,0,@somexthread Percuma di kritik...kgx didengerin...bubarkan n hapus dpr,1961027009997685178,,somexthread,in,,0,0,0,https://x.com/undefined/status/1961027009997685178,1520381536604139520,
44,1961020949446132062,Thu Aug 28 11:23:42 +0000 2025,173,@tempodotco Di bubarkan dengan cara reahuffle semua anggota dpr parlemen menteri wamen kalo perlu presiden &amp; wapres yang gak ada kontribusi mungkin. Tapi gak perlu membubarkan lembaganya. Karena sejatinya kita gak benci ' pemerintah ' dan DPR. Yang kita benci para bangsat² di dalamnya,1961026904460562850,,tempodotco,in,,0,1,21,https://x.com/undefined/status/1961026904460562850,957675083081826305,
45,1960987286507806843,Thu Aug 28 11:21:22 +0000 2025,0,@bewrrymilk Wajib di bubarkan tu dpr...GX menjalankan fungsinya sama sekali,1961026317224435738,,bewrrymilk,in,,0,0,0,https://x.com/undefined/status/1961026317224435738,1520381536604139520,
46,1961020949446132062,Thu Aug 28 11:18:14 +0000 2025,2,@tempodotco Jadi sebenarnya bukan sekadar teriak Bubarkan DPR tapi lebih kayak kangen masa Orde Baru di mana kursi dewan diatur lewat penunjukan partai &amp; pemerintah bukan dipilih langsung rakyat. Mundur 3 dekade kita. https://t.co/pnSEbe6pvn,1961025528041021819,https://pbs.twimg.com/media/Gzb2UoCbMAAGEWH.jpg,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961025528041021819,387021225,
47,1961025004780634569,Thu Aug 28 11:16:09 +0000 2025,0,Demo DPR itu karena rakyat semakin sengsara kebijakan mereka dan soal RUU KUHAP yang baru loh? https://t.co/MpATYQ1a13,1961025004780634569,,,in,,0,0,0,https://x.com/undefined/status/1961025004780634569,1902383775725838336,
48,1961024902019895674,Thu Aug 28 11:15:45 +0000 2025,4,Adu Mekanik. Isu hot - Ijasah Palsu. - Adili Jokowi &amp; Keluarganya. - Pemakzulan Gibran. Isu hit - Dewan berencana membahas Pemakzulan Gibran. Momentum - Dewan Joget2 - Dewan Slip Ngoceh Tolol. Isu berganti - Bubarkan DPR. Apkh isu awal terlupakan..? No.. tetap ,1961024902019895674,,,in,,0,1,2,https://x.com/undefined/status/1961024902019895674,1757016899639226368,
49,1960658557054935420,Thu Aug 28 11:09:48 +0000 2025,0,@tempodotco Bubarkan parpol. Otomatis dpr n dprd bubar. Beban negara berkurang.,1961023405039493600,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1961023405039493600,1860347435782144000,
50,1960543738612343125,Thu Aug 28 11:06:01 +0000 2025,0,@BosPurwa Sangat tidak adil kerjaan molor...pensiun besar....!!! Saya setuju DPR DI BUBARKAN...KEMBALI KE.UUD 45,1961022451061756240,,BosPurwa,in,,0,0,0,https://x.com/undefined/status/1961022451061756240,3254603298,
51,1961021868497850830,Thu Aug 28 11:03:42 +0000 2025,0,Usung Unjuk Rasa Damai Demo Buruh di Gedung DPR Tertib Bubarkan Diri https://t.co/q8abOTZCsR,1961021868497850830,,,in,,0,1,2,https://x.com/undefined/status/1961021868497850830,798478258119405568,
52,1960945992770912646,Thu Aug 28 11:01:47 +0000 2025,0,@abu_waras @DPR_RI Semuanya pecat. Nggak ada yg becus. Atau bubarkan aja DPR.,1961021389315723739,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1961021389315723739,805240058471059457,
53,1960917895074210290,Thu Aug 28 10:56:33 +0000 2025,0,@TirtoID lewat media apapun ikut berisik bubarkan #DPR,1961020071859691544,,TirtoID,in,,0,0,0,https://x.com/undefined/status/1961020071859691544,1406965184,
54,1961019795341713894,Thu Aug 28 10:55:27 +0000 2025,0,Ikut berisik bubarkan #DPR,1961019795341713894,,,in,,0,0,0,https://x.com/undefined/status/1961019795341713894,1406965184,
55,1961019117533573245,Thu Aug 28 10:52:46 +0000 2025,1,Usung Unjuk Rasa Damai Demo Buruh di Gedung DPR Tertib Bubarkan Diri https://t.co/v2bE47uAxb,1961019117533573245,,,in,,0,0,1,https://x.com/undefined/status/1961019117533573245,798478258119405568,
56,1961018549855481999,Thu Aug 28 10:50:30 +0000 2025,20,Fungsi check and balance emang harusnya ada tapi kalo kaya gini dan dengan ditambah wacana desak prabowo untuk bubarkan dpr jadi makin jelas terus mah keliatan kaya ada yg mau cuci tangan atau bikin kelompok tertentu jadi otoriter,1961018549855481999,,,in,,0,2,0,https://x.com/undefined/status/1961018549855481999,1718093884230979584,
57,1960945992770912646,Thu Aug 28 10:42:49 +0000 2025,0,@abu_waras @DPR_RI Jelas bubarkan ya semua pengemis suata rakyat disana,1961016614910079380,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1961016614910079380,1538660022,
58,1960254215231877608,Thu Aug 28 08:09:02 +0000 2025,0,@susipudjiastuti Bubarkan @DPR_RI tidak ada gunanya. Merrka itu habisin duit negara aja merrka tdk mewakili rakyat tapi mewakili ketua partai ajah. Isinya maling maling semua yg digaji pakai duit rakyat setelah selesai menjabat dpt pesangon seumur hidup. Apa gak bangsat itu ??,1960977912154480674,,susipudjiastuti,in,,0,0,0,https://x.com/undefined/status/1960977912154480674,920012066647195648,
59,1960918934909280266,Thu Aug 28 08:07:24 +0000 2025,3,@somexthread Mantap mbak salsa. Setuju bubarkan DPR udah gak ada faedahnya. Merrka itu bukan mewakili rakyat tapi mewakili ketua partainya. Fakta yg tdk terbantahkan.,1960977503406682313,,somexthread,in,,0,0,0,https://x.com/undefined/status/1960977503406682313,920012066647195648,
60,1960976374492987772,Thu Aug 28 08:02:55 +0000 2025,1,Benarkah video warga Surabaya ke Jakarta tuntut bubarkan DPR RI? Buka tautan untuk lihat faktanya: https://t.co/oaHYMgDzlz #Jalahoaks #JakartaKotaGlobal #Demonstrasi,1960976374492987772,,,in,,0,0,0,https://x.com/undefined/status/1960976374492987772,1240494242503331840,
61,1960976174903128386,Thu Aug 28 08:02:07 +0000 2025,0,Video: Massa Demo Buruh di DPR Bubarkan Diri https://t.co/oY0b8gbpP1,1960976174903128386,,,in,,0,0,0,https://x.com/undefined/status/1960976174903128386,598959076,
62,1960921817314701639,Thu Aug 28 07:57:29 +0000 2025,0,@txtdrimedia Bubarkan DPR.. Regenerasi DPR berserta Sistem nya,1960975005421879617,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1960975005421879617,388261632,
63,1960349515980181701,Thu Aug 28 07:55:10 +0000 2025,0,@mardigu024 Bubarkan DPR.. Masih banyak para pakar akademisi di luar partai yang bisa dipilih oleh rakyat.. regenerasi DPR berserta Sistem nya,1960974422044762178,,mardigu024,in,,0,0,0,https://x.com/undefined/status/1960974422044762178,388261632,
64,1960569857243799641,Thu Aug 28 07:54:06 +0000 2025,1,@ninja_neonn @DivHumas_Polri Bubarkan DPR...,1960974157359014037,,ninja_neonn,in,,0,0,0,https://x.com/undefined/status/1960974157359014037,388261632,
65,1960300334292558053,Thu Aug 28 07:50:39 +0000 2025,4,@benjidarma Bakar gedung DPR.. Bubarkan DPR,1960973285950415167,,benjidarma,in,,0,1,0,https://x.com/undefined/status/1960973285950415167,388261632,
66,1960973021755187704,Thu Aug 28 07:49:36 +0000 2025,0,Bubarkan DPR,1960973021755187704,,,in,,0,0,0,https://x.com/undefined/status/1960973021755187704,1831627142255538180,
67,1960903753902776616,Thu Aug 28 07:46:14 +0000 2025,0,@GoodRecom Bakar Senayan... Bubarkan DPR... Cari orangnya...,1960972174753431888,,GoodRecom,in,,0,0,0,https://x.com/undefined/status/1960972174753431888,388261632,
68,1960516268743909802,Thu Aug 28 07:45:47 +0000 2025,0,@KangManto123 Bakar Senayan... Bubarkan DPR.. Cari orangnya...,1960972061851181435,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1960972061851181435,388261632,
69,1960969848131084486,Thu Aug 28 07:36:59 +0000 2025,0,netizen usulkan bubarkan dpr kak.,1960969848131084486,,,in,,0,0,0,https://x.com/undefined/status/1960969848131084486,208542180,
70,1960969766161781116,Thu Aug 28 07:36:39 +0000 2025,38,Massa Demo Buruh di DPR Bubarkan Diri Aksi yang dimulai pukul 10.00 WIB ini dihentikan dan para buruh diminta untuk kembali ke daerah masing-masing untuk melanjutkan aksi di depan kantor kepala daerah. #detikcom https://t.co/iUdguKWHnG,1960969766161781116,https://pbs.twimg.com/amplify_video_thumb/1960969570526879747/img/oCj8d16zvYDlhlRU.jpg,,in,,1,0,8,https://x.com/undefined/status/1960969766161781116,69183155,
71,1960966327314866397,Thu Aug 28 07:23:00 +0000 2025,0,@DPR_RI Negeri para badut 2025 Bubarkan bila tidak BERDAYA !,1960966327314866397,,DPR_RI,in,,0,0,0,https://x.com/undefined/status/1960966327314866397,1872715963269038084,
72,1959654979142127663,Thu Aug 28 07:14:57 +0000 2025,0,@arwidodo #RektorUGMPenjualIjazah BUBARKAN DPR RI dan POLRI segera ADILI JOKOWI dan PRATIKNO #RektorUGMPenjualIjazah,1960964303017926895,,arwidodo,in,,0,1,0,https://x.com/undefined/status/1960964303017926895,1477284857168289797,
73,1960636032082436229,Thu Aug 28 07:14:00 +0000 2025,0,@blue_berets7 #RektorUGMPenjualIjazah BUBARKAN DPR RI dan POLRI segera ADILI JOKOWI dan PRATIKNO #RektorUGMPenjualIjazah,1960964064785654205,,blue_berets7,in,,0,0,0,https://x.com/undefined/status/1960964064785654205,1477284857168289797,
74,1960913875387474137,Thu Aug 28 07:13:32 +0000 2025,0,@ArdieSuhardi321 #RektorUGMPenjualIjazah BUBARKAN DPR RI dan POLRI segera ADILI JOKOWI dan PRATIKNO #RektorUGMPenjualIjazah,1960963946728579355,,ArdieSuhardi321,in,,0,0,0,https://x.com/undefined/status/1960963946728579355,1477284857168289797,
75,1960906102532432298,Thu Aug 28 07:12:40 +0000 2025,1,@ArdieSuhardi321 #RektorUGMPenjualIjazah BUBARKAN DPR RI dan POLRI segera ADILI JOKOWI dan PRATIKNO #RektorUGMPenjualIjazah,1960963728582861242,,ArdieSuhardi321,in,,0,0,0,https://x.com/undefined/status/1960963728582861242,1477284857168289797,
76,1960962952137466309,Thu Aug 28 07:09:35 +0000 2025,0,[Demokrasi Hancurkan DPR] Demo menuntut DPR dibubarkan oleh aktivis Pro Demokrasi itu menjadi aktivitas puncak kebodohan tindakan dan pemikiran dari para pemuja Demokrasi . DPR itu instrumen pokok dalam siatem Demokrasi lah ini mau bubarkan DPR. Tak ada DPR ya jadi Kerajaan.,1960962952137466309,,,in,,0,0,0,https://x.com/undefined/status/1960962952137466309,276418841,
77,1960962885276065808,Thu Aug 28 07:09:19 +0000 2025,3,SHON LO DI CARI NOH AMA MBAK SALSA... KAGAK BISA ARGUMENTASI TTG GAJI BAKALAN DI PECAT .. BUBARKAN DPR DR ORANG² SEPERTI INI #RektorUGMPenjualIjazah #RektorUGMPenjualIjazah https://t.co/CFMoOuL7wf,1960962885276065808,https://pbs.twimg.com/ext_tw_video_thumb/1960962765742596100/pu/img/5MX3QwqUrPIJ1I_g.jpg,,in,,0,1,4,https://x.com/undefined/status/1960962885276065808,1646547893959163904,
78,1960959321136882048,Thu Aug 28 06:55:09 +0000 2025,0,Bubarkan DPR DPRD dan DPD karena tidak ada gunanya buat rakyat dan negeri ini,1960959321136882048,,,in,,0,0,0,https://x.com/undefined/status/1960959321136882048,2389008146,
79,1960589597962068057,Thu Aug 28 06:54:34 +0000 2025,0,@tvOneNews Matamu suweklah...bubarkan saja DPR DPRD dan DPD karena tidak ada gunanya buat rakyat dan negeri ini,1960959172692074754,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1960959172692074754,2389008146,
80,1960959004622176747,Thu Aug 28 06:53:54 +0000 2025,0,Bubarkan DPR DPRD dan DPD karena tidak ada gunanya buat negeri dan rakyat,1960959004622176747,,,in,,0,0,0,https://x.com/undefined/status/1960959004622176747,2389008146,
81,1960958095695471042,Thu Aug 28 06:50:17 +0000 2025,1,SAHRONI: ORANG YANG BILANG BUBARKAN DPR ADALAH ORANG YANG MENTALNYA TERTOL0L SEDUNIA.... #bubarkandpr #kabarterkini #demo #fyppppppppppppppppppppp #fypシ゚v https://t.co/QOaoIT9RDd,1960958095695471042,https://pbs.twimg.com/ext_tw_video_thumb/1960958055287541761/pu/img/QfNkN3H3lhgKceLM.jpg,,in,,0,0,0,https://x.com/undefined/status/1960958095695471042,230754803,
82,1960909860112847351,Thu Aug 28 06:38:17 +0000 2025,0,@kompascom Bubarkan dpr,1960955076224389448,,kompascom,in,,0,0,0,https://x.com/undefined/status/1960955076224389448,1818253373382209536,
